"E:0","E:1","E:2","arc_length","Points:0","Points:1","Points:2"
7.3126e+05,-2.2821e+06,0,0.041472,0.040939,-0.20667,0
7.155e+05,-2.301e+06,0,0.041559,0.041026,-0.20667,0
6.9973e+05,-2.32e+06,0,0.041646,0.041113,-0.20667,0
6.8397e+05,-2.339e+06,0,0.041734,0.041201,-0.20667,0
6.682e+05,-2.358e+06,0,0.041821,0.041288,-0.20667,0
6.5378e+05,-2.3772e+06,0,0.041908,0.041375,-0.20667,0
6.4025e+05,-2.3966e+06,0,0.041996,0.041462,-0.20667,0
6.2673e+05,-2.416e+06,0,0.042083,0.04155,-0.20667,0
6.1006e+05,-2.4389e+06,0,0.04217,0.041637,-0.20667,0
5.9231e+05,-2.463e+06,0,0.042257,0.041724,-0.20667,0
5.7457e+05,-2.487e+06,0,0.042345,0.041812,-0.20667,0
5.5598e+05,-2.508e+06,0,0.042432,0.041899,-0.20667,0
5.3728e+05,-2.5286e+06,0,0.042519,0.041986,-0.20667,0
5.1857e+05,-2.5492e+06,0,0.042607,0.042074,-0.20667,0
4.9987e+05,-2.5697e+06,0,0.042694,0.042161,-0.20667,0
4.8116e+05,-2.5903e+06,0,0.042781,0.042248,-0.20667,0
4.6246e+05,-2.6109e+06,0,0.042869,0.042336,-0.20667,0
4.4375e+05,-2.6315e+06,0,0.042956,0.042423,-0.20667,0
4.2505e+05,-2.652e+06,0,0.043043,0.04251,-0.20667,0
4.0634e+05,-2.6726e+06,0,0.043131,0.042597,-0.20667,0
3.8764e+05,-2.6932e+06,0,0.043218,0.042685,-0.20667,0
3.6893e+05,-2.7138e+06,0,0.043305,0.042772,-0.20667,0
3.5023e+05,-2.7343e+06,0,0.043393,0.042859,-0.20667,0
3.2426e+05,-2.7583e+06,0,0.04348,0.042947,-0.20667,0
2.9743e+05,-2.7826e+06,0,0.043567,0.043034,-0.20667,0
2.7059e+05,-2.8069e+06,0,0.043654,0.043121,-0.20667,0
2.4375e+05,-2.8312e+06,0,0.043742,0.043209,-0.20667,0
2.1691e+05,-2.8556e+06,0,0.043829,0.043296,-0.20667,0
1.9007e+05,-2.8799e+06,0,0.043916,0.043383,-0.20667,0
1.6324e+05,-2.9042e+06,0,0.044004,0.043471,-0.20667,0
1.364e+05,-2.9285e+06,0,0.044091,0.043558,-0.20667,0
1.0956e+05,-2.9529e+06,0,0.044178,0.043645,-0.20667,0
82724,-2.9772e+06,0,0.044266,0.043733,-0.20667,0
55886,-3.0015e+06,0,0.044353,0.04382,-0.20667,0
29202,-3.0259e+06,0,0.04444,0.043907,-0.20667,0
6515.6,-3.0516e+06,0,0.044528,0.043994,-0.20667,0
-16170,-3.0774e+06,0,0.044615,0.044082,-0.20667,0
-39149,-3.1036e+06,0,0.044702,0.044169,-0.20667,0
-69352,-3.1406e+06,0,0.044789,0.044256,-0.20667,0
-99556,-3.1777e+06,0,0.044877,0.044344,-0.20667,0
-1.2976e+05,-3.2147e+06,0,0.044964,0.044431,-0.20667,0
-1.5996e+05,-3.2518e+06,0,0.045051,0.044518,-0.20667,0
-1.9017e+05,-3.2889e+06,0,0.045139,0.044606,-0.20667,0
-2.2094e+05,-3.3215e+06,0,0.045226,0.044693,-0.20667,0
-2.5172e+05,-3.3541e+06,0,0.045313,0.04478,-0.20667,0
-2.825e+05,-3.3867e+06,0,0.045401,0.044868,-0.20667,0
-3.1328e+05,-3.4192e+06,0,0.045488,0.044955,-0.20667,0
-3.4406e+05,-3.4518e+06,0,0.045575,0.045042,-0.20667,0
-3.7484e+05,-3.4844e+06,0,0.045663,0.045129,-0.20667,0
-4.0562e+05,-3.517e+06,0,0.04575,0.045217,-0.20667,0
-4.3641e+05,-3.5496e+06,0,0.045837,0.045304,-0.20667,0
-4.6719e+05,-3.5821e+06,0,0.045924,0.045391,-0.20667,0
-4.9797e+05,-3.6147e+06,0,0.046012,0.045479,-0.20667,0
-5.2875e+05,-3.6473e+06,0,0.046099,0.045566,-0.20667,0
-5.7548e+05,-3.6792e+06,0,0.046186,0.045653,-0.20667,0
-6.2293e+05,-3.7111e+06,0,0.046274,0.045741,-0.20667,0
-6.7038e+05,-3.743e+06,0,0.046361,0.045828,-0.20667,0
-7.1623e+05,-3.7804e+06,0,0.046448,0.045915,-0.20667,0
-7.5446e+05,-3.8444e+06,0,0.046536,0.046003,-0.20667,0
-7.927e+05,-3.9083e+06,0,0.046623,0.04609,-0.20667,0
-8.3093e+05,-3.9723e+06,0,0.04671,0.046177,-0.20667,0
-8.6917e+05,-4.0362e+06,0,0.046798,0.046264,-0.20667,0
-9.074e+05,-4.1002e+06,0,0.046885,0.046352,-0.20667,0
-9.4564e+05,-4.1641e+06,0,0.046972,0.046439,-0.20667,0
-9.8387e+05,-4.2281e+06,0,0.047059,0.046526,-0.20667,0
-1.0221e+06,-4.292e+06,0,0.047147,0.046614,-0.20667,0
-1.0603e+06,-4.356e+06,0,0.047234,0.046701,-0.20667,0
-1.0986e+06,-4.4199e+06,0,0.047321,0.046788,-0.20667,0
-1.1368e+06,-4.4839e+06,0,0.047409,0.046876,-0.20667,0
-1.175e+06,-4.5478e+06,0,0.047496,0.046963,-0.20667,0
-1.2133e+06,-4.6118e+06,0,0.047583,0.04705,-0.20667,0
-1.2515e+06,-4.6757e+06,0,0.047671,0.047138,-0.20667,0
-1.2898e+06,-4.7397e+06,0,0.047758,0.047225,-0.20667,0
-1.328e+06,-4.8037e+06,0,0.047845,0.047312,-0.20667,0
-1.3916e+06,-4.8754e+06,0,0.047933,0.047399,-0.20667,0
-1.4312e+06,-4.977e+06,0,0.04802,0.047487,-0.20667,0
-1.4506e+06,-5.0707e+06,0,0.048107,0.047574,-0.20667,0
-1.4699e+06,-5.1645e+06,0,0.048194,0.047661,-0.20667,0
-1.4893e+06,-5.2582e+06,0,0.048282,0.047749,-0.20667,0
-1.5086e+06,-5.352e+06,0,0.048369,0.047836,-0.20667,0
-1.528e+06,-5.4457e+06,0,0.048456,0.047923,-0.20667,0
-1.5473e+06,-5.5394e+06,0,0.048544,0.048011,-0.20667,0
-1.5667e+06,-5.6332e+06,0,0.048631,0.048098,-0.20667,0
-1.586e+06,-5.7269e+06,0,0.048718,0.048185,-0.20667,0
-1.6054e+06,-5.8207e+06,0,0.048806,0.048273,-0.20667,0
-1.6247e+06,-5.9144e+06,0,0.048893,0.04836,-0.20667,0
-1.6441e+06,-6.0081e+06,0,0.04898,0.048447,-0.20667,0
-1.6634e+06,-6.1019e+06,0,0.049068,0.048534,-0.20667,0
-1.6828e+06,-6.1956e+06,0,0.049155,0.048622,-0.20667,0
-1.6914e+06,-6.2931e+06,0,0.049242,0.048709,-0.20667,0
-1.5494e+06,-6.4433e+06,0,0.04933,0.048796,-0.20667,0
-1.4074e+06,-6.5935e+06,0,0.049417,0.048884,-0.20667,0
-1.2654e+06,-6.7437e+06,0,0.049504,0.048971,-0.20667,0
-1.1234e+06,-6.8939e+06,0,0.049591,0.049058,-0.20667,0
-9.8145e+05,-7.0442e+06,0,0.049679,0.049146,-0.20667,0
-8.3946e+05,-7.1944e+06,0,0.049766,0.049233,-0.20667,0
-6.9747e+05,-7.3446e+06,0,0.049853,0.04932,-0.20667,0
-5.5547e+05,-7.4948e+06,0,0.049941,0.049408,-0.20667,0
-4.1348e+05,-7.645e+06,0,0.050028,0.049495,-0.20667,0
-2.7149e+05,-7.7952e+06,0,0.050115,0.049582,-0.20667,0
-1.295e+05,-7.9454e+06,0,0.050203,0.04967,-0.20667,0
-37547,-8.0501e+06,0,0.05029,0.049757,-0.20667,0
33993,-8.1362e+06,0,0.050377,0.049844,-0.20667,0
1.0553e+05,-8.2223e+06,0,0.050465,0.049931,-0.20667,0
1.8218e+05,-8.2827e+06,0,0.050552,0.050019,-0.20667,0
2.7747e+05,-8.2487e+06,0,0.050639,0.050106,-0.20667,0
3.7277e+05,-8.2147e+06,0,0.050726,0.050193,-0.20667,0
4.6806e+05,-8.1808e+06,0,0.050814,0.050281,-0.20667,0
6.1116e+05,-8.1251e+06,0,0.050901,0.050368,-0.20667,0
7.7291e+05,-8.061e+06,0,0.050988,0.050455,-0.20667,0
9.3466e+05,-7.997e+06,0,0.051076,0.050543,-0.20667,0
1.0964e+06,-7.9329e+06,0,0.051163,0.05063,-0.20667,0
1.2582e+06,-7.8688e+06,0,0.05125,0.050717,-0.20667,0
1.4199e+06,-7.8047e+06,0,0.051338,0.050805,-0.20667,0
1.5817e+06,-7.7406e+06,0,0.051425,0.050892,-0.20667,0
1.7434e+06,-7.6765e+06,0,0.051512,0.050979,-0.20667,0
1.9052e+06,-7.6124e+06,0,0.0516,0.051066,-0.20667,0
2.067e+06,-7.5483e+06,0,0.051687,0.051154,-0.20667,0
2.2287e+06,-7.4842e+06,0,0.051774,0.051241,-0.20667,0
2.3307e+06,-7.4216e+06,0,0.051861,0.051328,-0.20667,0
2.3623e+06,-7.3608e+06,0,0.051949,0.051416,-0.20667,0
2.3939e+06,-7.3001e+06,0,0.052036,0.051503,-0.20667,0
2.4255e+06,-7.2393e+06,0,0.052123,0.05159,-0.20667,0
2.457e+06,-7.1786e+06,0,0.052211,0.051678,-0.20667,0
2.4886e+06,-7.1178e+06,0,0.052298,0.051765,-0.20667,0
2.5202e+06,-7.057e+06,0,0.052385,0.051852,-0.20667,0
2.5518e+06,-6.9963e+06,0,0.052473,0.05194,-0.20667,0
2.5834e+06,-6.9355e+06,0,0.05256,0.052027,-0.20667,0
2.615e+06,-6.8748e+06,0,0.052647,0.052114,-0.20667,0
2.6626e+06,-6.8178e+06,0,0.052735,0.052201,-0.20667,0
2.7188e+06,-6.7629e+06,0,0.052822,0.052289,-0.20667,0
2.775e+06,-6.708e+06,0,0.052909,0.052376,-0.20667,0
2.8311e+06,-6.6531e+06,0,0.052996,0.052463,-0.20667,0
2.8873e+06,-6.5983e+06,0,0.053084,0.052551,-0.20667,0
2.919e+06,-6.5569e+06,0,0.053171,0.052638,-0.20667,0
2.9448e+06,-6.5189e+06,0,0.053258,0.052725,-0.20667,0
2.9706e+06,-6.4809e+06,0,0.053346,0.052813,-0.20667,0
2.9963e+06,-6.4428e+06,0,0.053433,0.0529,-0.20667,0
3.0221e+06,-6.4048e+06,0,0.05352,0.052987,-0.20667,0
3.0478e+06,-6.3668e+06,0,0.053608,0.053075,-0.20667,0
3.0664e+06,-6.322e+06,0,0.053695,0.053162,-0.20667,0
3.0845e+06,-6.2768e+06,0,0.053782,0.053249,-0.20667,0
3.1026e+06,-6.2315e+06,0,0.05387,0.053336,-0.20667,0
3.1207e+06,-6.1863e+06,0,0.053957,0.053424,-0.20667,0
3.1388e+06,-6.1411e+06,0,0.054044,0.053511,-0.20667,0
3.1569e+06,-6.0959e+06,0,0.054132,0.053598,-0.20667,0
3.175e+06,-6.0507e+06,0,0.054219,0.053686,-0.20667,0
3.1931e+06,-6.0055e+06,0,0.054306,0.053773,-0.20667,0
3.2112e+06,-5.9602e+06,0,0.054393,0.05386,-0.20667,0
3.2257e+06,-5.9315e+06,0,0.054481,0.053948,-0.20667,0
3.2402e+06,-5.9032e+06,0,0.054568,0.054035,-0.20667,0
3.2547e+06,-5.8748e+06,0,0.054655,0.054122,-0.20667,0
3.2691e+06,-5.8465e+06,0,0.054743,0.05421,-0.20667,0
3.2836e+06,-5.8181e+06,0,0.05483,0.054297,-0.20667,0
3.298e+06,-5.7898e+06,0,0.054917,0.054384,-0.20667,0
3.3125e+06,-5.7614e+06,0,0.055005,0.054471,-0.20667,0
3.3286e+06,-5.7321e+06,0,0.055092,0.054559,-0.20667,0
3.3479e+06,-5.7006e+06,0,0.055179,0.054646,-0.20667,0
3.3673e+06,-5.6691e+06,0,0.055267,0.054733,-0.20667,0
3.3867e+06,-5.6376e+06,0,0.055354,0.054821,-0.20667,0
3.4061e+06,-5.6061e+06,0,0.055441,0.054908,-0.20667,0
3.4255e+06,-5.5746e+06,0,0.055528,0.054995,-0.20667,0
3.4449e+06,-5.5431e+06,0,0.055616,0.055083,-0.20667,0
3.464e+06,-5.5124e+06,0,0.055703,0.05517,-0.20667,0
3.4806e+06,-5.4892e+06,0,0.05579,0.055257,-0.20667,0
3.4971e+06,-5.466e+06,0,0.055878,0.055345,-0.20667,0
3.5137e+06,-5.4427e+06,0,0.055965,0.055432,-0.20667,0
3.5303e+06,-5.4195e+06,0,0.056052,0.055519,-0.20667,0
3.5468e+06,-5.3963e+06,0,0.05614,0.055607,-0.20667,0
3.5634e+06,-5.3731e+06,0,0.056227,0.055694,-0.20667,0
3.58e+06,-5.3499e+06,0,0.056314,0.055781,-0.20667,0
3.5965e+06,-5.3266e+06,0,0.056402,0.055868,-0.20667,0
3.6115e+06,-5.3031e+06,0,0.056489,0.055956,-0.20667,0
3.6251e+06,-5.2794e+06,0,0.056576,0.056043,-0.20667,0
3.6386e+06,-5.2557e+06,0,0.056663,0.05613,-0.20667,0
3.6521e+06,-5.2319e+06,0,0.056751,0.056218,-0.20667,0
3.6656e+06,-5.2082e+06,0,0.056838,0.056305,-0.20667,0
3.6792e+06,-5.1844e+06,0,0.056925,0.056392,-0.20667,0
3.6927e+06,-5.1616e+06,0,0.057013,0.05648,-0.20667,0
3.7061e+06,-5.1427e+06,0,0.0571,0.056567,-0.20667,0
3.7196e+06,-5.1238e+06,0,0.057187,0.056654,-0.20667,0
3.7331e+06,-5.1049e+06,0,0.057275,0.056742,-0.20667,0
3.7465e+06,-5.086e+06,0,0.057362,0.056829,-0.20667,0
3.76e+06,-5.0671e+06,0,0.057449,0.056916,-0.20667,0
3.7746e+06,-5.047e+06,0,0.057537,0.057003,-0.20667,0
3.7895e+06,-5.0266e+06,0,0.057624,0.057091,-0.20667,0
3.8044e+06,-5.0063e+06,0,0.057711,0.057178,-0.20667,0
3.8193e+06,-4.986e+06,0,0.057798,0.057265,-0.20667,0
3.8342e+06,-4.9656e+06,0,0.057886,0.057353,-0.20667,0
3.8491e+06,-4.9453e+06,0,0.057973,0.05744,-0.20667,0
3.864e+06,-4.9249e+06,0,0.05806,0.057527,-0.20667,0
3.8788e+06,-4.9046e+06,0,0.058148,0.057615,-0.20667,0
3.8937e+06,-4.8842e+06,0,0.058235,0.057702,-0.20667,0
3.9086e+06,-4.8639e+06,0,0.058322,0.057789,-0.20667,0
3.9245e+06,-4.8461e+06,0,0.05841,0.057877,-0.20667,0
3.9404e+06,-4.8282e+06,0,0.058497,0.057964,-0.20667,0
3.9563e+06,-4.8104e+06,0,0.058584,0.058051,-0.20667,0
3.9722e+06,-4.7926e+06,0,0.058672,0.058138,-0.20667,0
3.9881e+06,-4.7747e+06,0,0.058759,0.058226,-0.20667,0
4.004e+06,-4.7569e+06,0,0.058846,0.058313,-0.20667,0
4.0199e+06,-4.739e+06,0,0.058933,0.0584,-0.20667,0
4.0358e+06,-4.7212e+06,0,0.059021,0.058488,-0.20667,0
4.0517e+06,-4.7034e+06,0,0.059108,0.058575,-0.20667,0
4.0676e+06,-4.6855e+06,0,0.059195,0.058662,-0.20667,0
4.0831e+06,-4.6676e+06,0,0.059283,0.05875,-0.20667,0
4.0981e+06,-4.6495e+06,0,0.05937,0.058837,-0.20667,0
4.1131e+06,-4.6315e+06,0,0.059457,0.058924,-0.20667,0
4.1281e+06,-4.6134e+06,0,0.059545,0.059012,-0.20667,0
4.1429e+06,-4.5961e+06,0,0.059632,0.059099,-0.20667,0
4.1573e+06,-4.5799e+06,0,0.059719,0.059186,-0.20667,0
4.1717e+06,-4.5637e+06,0,0.059807,0.059273,-0.20667,0
4.1861e+06,-4.5475e+06,0,0.059894,0.059361,-0.20667,0
4.2008e+06,-4.531e+06,0,0.059981,0.059448,-0.20667,0
4.216e+06,-4.514e+06,0,0.060069,0.059535,-0.20667,0
4.2312e+06,-4.4971e+06,0,0.060156,0.059623,-0.20667,0
4.2464e+06,-4.4801e+06,0,0.060243,0.05971,-0.20667,0
4.2616e+06,-4.4631e+06,0,0.06033,0.059797,-0.20667,0
4.2767e+06,-4.4462e+06,0,0.060418,0.059885,-0.20667,0
4.2919e+06,-4.4292e+06,0,0.060505,0.059972,-0.20667,0
4.3071e+06,-4.4122e+06,0,0.060592,0.060059,-0.20667,0
4.3223e+06,-4.3953e+06,0,0.06068,0.060147,-0.20667,0
4.3375e+06,-4.3783e+06,0,0.060767,0.060234,-0.20667,0
4.3527e+06,-4.3613e+06,0,0.060854,0.060321,-0.20667,0
4.3673e+06,-4.3452e+06,0,0.060942,0.060408,-0.20667,0
4.3816e+06,-4.3294e+06,0,0.061029,0.060496,-0.20667,0
4.3959e+06,-4.3136e+06,0,0.061116,0.060583,-0.20667,0
4.4102e+06,-4.2979e+06,0,0.061204,0.06067,-0.20667,0
4.4245e+06,-4.2821e+06,0,0.061291,0.060758,-0.20667,0
4.4388e+06,-4.2664e+06,0,0.061378,0.060845,-0.20667,0
4.4531e+06,-4.2506e+06,0,0.061465,0.060932,-0.20667,0
4.4674e+06,-4.2349e+06,0,0.061553,0.06102,-0.20667,0
4.4817e+06,-4.2191e+06,0,0.06164,0.061107,-0.20667,0
4.496e+06,-4.2033e+06,0,0.061727,0.061194,-0.20667,0
4.5103e+06,-4.1876e+06,0,0.061815,0.061282,-0.20667,0
4.5246e+06,-4.1718e+06,0,0.061902,0.061369,-0.20667,0
4.5389e+06,-4.1561e+06,0,0.061989,0.061456,-0.20667,0
4.5532e+06,-4.1403e+06,0,0.062077,0.061544,-0.20667,0
4.5674e+06,-4.1244e+06,0,0.062164,0.061631,-0.20667,0
4.5823e+06,-4.1089e+06,0,0.062251,0.061718,-0.20667,0
4.5973e+06,-4.0933e+06,0,0.062339,0.061805,-0.20667,0
4.6123e+06,-4.0775e+06,0,0.062426,0.061893,-0.20667,0
4.6273e+06,-4.0617e+06,0,0.062513,0.06198,-0.20667,0
4.6423e+06,-4.046e+06,0,0.0626,0.062067,-0.20667,0
4.6573e+06,-4.0302e+06,0,0.062688,0.062155,-0.20667,0
4.6723e+06,-4.0144e+06,0,0.062775,0.062242,-0.20667,0
4.6873e+06,-3.9987e+06,0,0.062862,0.062329,-0.20667,0
4.7023e+06,-3.9829e+06,0,0.06295,0.062417,-0.20667,0
4.7173e+06,-3.9671e+06,0,0.063037,0.062504,-0.20667,0
4.7323e+06,-3.9514e+06,0,0.063124,0.062591,-0.20667,0
4.7474e+06,-3.9356e+06,0,0.063212,0.062679,-0.20667,0
4.7624e+06,-3.9198e+06,0,0.063299,0.062766,-0.20667,0
4.7774e+06,-3.9041e+06,0,0.063386,0.062853,-0.20667,0
4.7917e+06,-3.8886e+06,0,0.063474,0.06294,-0.20667,0
4.8058e+06,-3.8734e+06,0,0.063561,0.063028,-0.20667,0
4.8198e+06,-3.8581e+06,0,0.063648,0.063115,-0.20667,0
4.8339e+06,-3.8429e+06,0,0.063735,0.063202,-0.20667,0
4.8479e+06,-3.8276e+06,0,0.063823,0.06329,-0.20667,0
4.862e+06,-3.8124e+06,0,0.06391,0.063377,-0.20667,0
4.876e+06,-3.7971e+06,0,0.063997,0.063464,-0.20667,0
4.8901e+06,-3.7819e+06,0,0.064085,0.063552,-0.20667,0
4.9041e+06,-3.7666e+06,0,0.064172,0.063639,-0.20667,0
4.9182e+06,-3.7514e+06,0,0.064259,0.063726,-0.20667,0
4.9322e+06,-3.7361e+06,0,0.064347,0.063814,-0.20667,0
4.9463e+06,-3.7209e+06,0,0.064434,0.063901,-0.20667,0
4.9603e+06,-3.7057e+06,0,0.064521,0.063988,-0.20667,0
4.9744e+06,-3.6904e+06,0,0.064609,0.064075,-0.20667,0
4.9885e+06,-3.6751e+06,0,0.064696,0.064163,-0.20667,0
5.0024e+06,-3.6598e+06,0,0.064783,0.06425,-0.20667,0
5.0163e+06,-3.6446e+06,0,0.06487,0.064337,-0.20667,0
5.0302e+06,-3.6293e+06,0,0.064958,0.064425,-0.20667,0
5.0441e+06,-3.6141e+06,0,0.065045,0.064512,-0.20667,0
5.058e+06,-3.5988e+06,0,0.065132,0.064599,-0.20667,0
5.0719e+06,-3.5836e+06,0,0.06522,0.064687,-0.20667,0
5.0858e+06,-3.5683e+06,0,0.065307,0.064774,-0.20667,0
5.0997e+06,-3.553e+06,0,0.065394,0.064861,-0.20667,0
5.1136e+06,-3.5378e+06,0,0.065482,0.064949,-0.20667,0
5.1275e+06,-3.5225e+06,0,0.065569,0.065036,-0.20667,0
5.1414e+06,-3.5073e+06,0,0.065656,0.065123,-0.20667,0
5.1553e+06,-3.492e+06,0,0.065744,0.06521,-0.20667,0
5.1691e+06,-3.4768e+06,0,0.065831,0.065298,-0.20667,0
5.183e+06,-3.4615e+06,0,0.065918,0.065385,-0.20667,0
5.1965e+06,-3.4464e+06,0,0.066006,0.065472,-0.20667,0
5.21e+06,-3.4312e+06,0,0.066093,0.06556,-0.20667,0
5.2235e+06,-3.4161e+06,0,0.06618,0.065647,-0.20667,0
5.2369e+06,-3.401e+06,0,0.066267,0.065734,-0.20667,0
5.2504e+06,-3.3858e+06,0,0.066355,0.065822,-0.20667,0
5.2639e+06,-3.3707e+06,0,0.066442,0.065909,-0.20667,0
5.2773e+06,-3.3556e+06,0,0.066529,0.065996,-0.20667,0
5.2908e+06,-3.3404e+06,0,0.066617,0.066084,-0.20667,0
5.3042e+06,-3.3253e+06,0,0.066704,0.066171,-0.20667,0
5.3177e+06,-3.3102e+06,0,0.066791,0.066258,-0.20667,0
5.3312e+06,-3.295e+06,0,0.066879,0.066346,-0.20667,0
5.3446e+06,-3.2799e+06,0,0.066966,0.066433,-0.20667,0
5.358e+06,-3.2648e+06,0,0.067053,0.06652,-0.20667,0
5.3714e+06,-3.2497e+06,0,0.067141,0.066607,-0.20667,0
5.3846e+06,-3.2346e+06,0,0.067228,0.066695,-0.20667,0
5.3974e+06,-3.2195e+06,0,0.067315,0.066782,-0.20667,0
5.4103e+06,-3.2044e+06,0,0.067402,0.066869,-0.20667,0
5.4232e+06,-3.1891e+06,0,0.06749,0.066957,-0.20667,0
5.4362e+06,-3.1738e+06,0,0.067577,0.067044,-0.20667,0
5.4491e+06,-3.1585e+06,0,0.067664,0.067131,-0.20667,0
5.462e+06,-3.1432e+06,0,0.067752,0.067219,-0.20667,0
5.4749e+06,-3.1279e+06,0,0.067839,0.067306,-0.20667,0
5.4879e+06,-3.1127e+06,0,0.067926,0.067393,-0.20667,0
5.5008e+06,-3.0974e+06,0,0.068014,0.067481,-0.20667,0
5.5137e+06,-3.0821e+06,0,0.068101,0.067568,-0.20667,0
5.5266e+06,-3.0668e+06,0,0.068188,0.067655,-0.20667,0
5.5396e+06,-3.0515e+06,0,0.068276,0.067742,-0.20667,0
5.5525e+06,-3.0362e+06,0,0.068363,0.06783,-0.20667,0
5.5654e+06,-3.021e+06,0,0.06845,0.067917,-0.20667,0
5.5778e+06,-3.0057e+06,0,0.068537,0.068004,-0.20667,0
5.5902e+06,-2.9905e+06,0,0.068625,0.068092,-0.20667,0
5.6026e+06,-2.9753e+06,0,0.068712,0.068179,-0.20667,0
5.6149e+06,-2.9601e+06,0,0.068799,0.068266,-0.20667,0
5.6273e+06,-2.9448e+06,0,0.068887,0.068354,-0.20667,0
5.6397e+06,-2.9296e+06,0,0.068974,0.068441,-0.20667,0
5.6521e+06,-2.9144e+06,0,0.069061,0.068528,-0.20667,0
5.6644e+06,-2.8992e+06,0,0.069149,0.068616,-0.20667,0
5.6768e+06,-2.8839e+06,0,0.069236,0.068703,-0.20667,0
5.6892e+06,-2.8687e+06,0,0.069323,0.06879,-0.20667,0
5.7016e+06,-2.8535e+06,0,0.069411,0.068877,-0.20667,0
5.714e+06,-2.8383e+06,0,0.069498,0.068965,-0.20667,0
5.7264e+06,-2.8231e+06,0,0.069585,0.069052,-0.20667,0
5.7387e+06,-2.8079e+06,0,0.069672,0.069139,-0.20667,0
5.7509e+06,-2.7928e+06,0,0.06976,0.069227,-0.20667,0
5.7625e+06,-2.7776e+06,0,0.069847,0.069314,-0.20667,0
5.7741e+06,-2.7624e+06,0,0.069934,0.069401,-0.20667,0
5.7858e+06,-2.7473e+06,0,0.070022,0.069489,-0.20667,0
5.7975e+06,-2.732e+06,0,0.070109,0.069576,-0.20667,0
5.8092e+06,-2.7167e+06,0,0.070196,0.069663,-0.20667,0
5.8209e+06,-2.7014e+06,0,0.070284,0.069751,-0.20667,0
5.8326e+06,-2.686e+06,0,0.070371,0.069838,-0.20667,0
5.8444e+06,-2.6707e+06,0,0.070458,0.069925,-0.20667,0
5.8561e+06,-2.6553e+06,0,0.070546,0.070012,-0.20667,0
5.8678e+06,-2.64e+06,0,0.070633,0.0701,-0.20667,0
5.8795e+06,-2.6247e+06,0,0.07072,0.070187,-0.20667,0
5.8913e+06,-2.6093e+06,0,0.070807,0.070274,-0.20667,0
5.903e+06,-2.594e+06,0,0.070895,0.070362,-0.20667,0
5.9147e+06,-2.5786e+06,0,0.070982,0.070449,-0.20667,0
5.926e+06,-2.5633e+06,0,0.071069,0.070536,-0.20667,0
5.9371e+06,-2.548e+06,0,0.071157,0.070624,-0.20667,0
5.9482e+06,-2.5326e+06,0,0.071244,0.070711,-0.20667,0
5.9593e+06,-2.5173e+06,0,0.071331,0.070798,-0.20667,0
5.9705e+06,-2.5019e+06,0,0.071419,0.070886,-0.20667,0
5.9816e+06,-2.4866e+06,0,0.071506,0.070973,-0.20667,0
5.9927e+06,-2.4713e+06,0,0.071593,0.07106,-0.20667,0
6.0038e+06,-2.4559e+06,0,0.071681,0.071147,-0.20667,0
6.0149e+06,-2.4406e+06,0,0.071768,0.071235,-0.20667,0
6.0261e+06,-2.4253e+06,0,0.071855,0.071322,-0.20667,0
6.0372e+06,-2.41e+06,0,0.071943,0.071409,-0.20667,0
6.0484e+06,-2.3947e+06,0,0.07203,0.071497,-0.20667,0
6.0595e+06,-2.3795e+06,0,0.072117,0.071584,-0.20667,0
6.0706e+06,-2.3642e+06,0,0.072204,0.071671,-0.20667,0
6.0817e+06,-2.3489e+06,0,0.072292,0.071759,-0.20667,0
6.0922e+06,-2.3337e+06,0,0.072379,0.071846,-0.20667,0
6.1027e+06,-2.3184e+06,0,0.072466,0.071933,-0.20667,0
6.1132e+06,-2.3031e+06,0,0.072554,0.072021,-0.20667,0
6.1236e+06,-2.2879e+06,0,0.072641,0.072108,-0.20667,0
6.1341e+06,-2.2726e+06,0,0.072728,0.072195,-0.20667,0
6.1446e+06,-2.2574e+06,0,0.072816,0.072283,-0.20667,0
6.1551e+06,-2.242e+06,0,0.072903,0.07237,-0.20667,0
6.1657e+06,-2.2265e+06,0,0.07299,0.072457,-0.20667,0
6.1763e+06,-2.211e+06,0,0.073078,0.072544,-0.20667,0
6.1869e+06,-2.1956e+06,0,0.073165,0.072632,-0.20667,0
6.1974e+06,-2.1801e+06,0,0.073252,0.072719,-0.20667,0
6.208e+06,-2.1647e+06,0,0.073339,0.072806,-0.20667,0
6.2186e+06,-2.1492e+06,0,0.073427,0.072894,-0.20667,0
6.2292e+06,-2.1338e+06,0,0.073514,0.072981,-0.20667,0
6.2395e+06,-2.1184e+06,0,0.073601,0.073068,-0.20667,0
6.2494e+06,-2.1029e+06,0,0.073689,0.073156,-0.20667,0
6.2593e+06,-2.0875e+06,0,0.073776,0.073243,-0.20667,0
6.2692e+06,-2.0721e+06,0,0.073863,0.07333,-0.20667,0
6.2792e+06,-2.0566e+06,0,0.073951,0.073418,-0.20667,0
6.2891e+06,-2.0412e+06,0,0.074038,0.073505,-0.20667,0
6.299e+06,-2.0258e+06,0,0.074125,0.073592,-0.20667,0
6.3089e+06,-2.0104e+06,0,0.074213,0.073679,-0.20667,0
6.3189e+06,-1.995e+06,0,0.0743,0.073767,-0.20667,0
6.3288e+06,-1.9797e+06,0,0.074387,0.073854,-0.20667,0
6.3388e+06,-1.9643e+06,0,0.074474,0.073941,-0.20667,0
