"T","arc_length","Points:0","Points:1","Points:2"
3.29247e+02,2.97723e-02,2.86639e-02,-2.88086e-01,0.00000e+00
3.29177e+02,2.98596e-02,2.87512e-02,-2.88086e-01,0.00000e+00
3.29108e+02,2.99469e-02,2.88385e-02,-2.88086e-01,0.00000e+00
3.29042e+02,3.00343e-02,2.89258e-02,-2.88086e-01,0.00000e+00
3.28976e+02,3.01216e-02,2.90131e-02,-2.88086e-01,0.00000e+00
3.28910e+02,3.02089e-02,2.91005e-02,-2.88086e-01,0.00000e+00
3.28843e+02,3.02962e-02,2.91878e-02,-2.88086e-01,0.00000e+00
3.28777e+02,3.03835e-02,2.92751e-02,-2.88086e-01,0.00000e+00
3.28711e+02,3.04708e-02,2.93624e-02,-2.88086e-01,0.00000e+00
3.28645e+02,3.05581e-02,2.94497e-02,-2.88086e-01,0.00000e+00
3.28579e+02,3.06454e-02,2.95370e-02,-2.88086e-01,0.00000e+00
3.28513e+02,3.07327e-02,2.96243e-02,-2.88086e-01,0.00000e+00
3.28447e+02,3.08200e-02,2.97116e-02,-2.88086e-01,0.00000e+00
3.28381e+02,3.09073e-02,2.97989e-02,-2.88086e-01,0.00000e+00
3.28315e+02,3.09946e-02,2.98862e-02,-2.88086e-01,0.00000e+00
3.28249e+02,3.10820e-02,2.99735e-02,-2.88086e-01,0.00000e+00
3.28183e+02,3.11693e-02,3.00609e-02,-2.88086e-01,0.00000e+00
3.28117e+02,3.12566e-02,3.01482e-02,-2.88086e-01,0.00000e+00
3.28054e+02,3.13439e-02,3.02355e-02,-2.88086e-01,0.00000e+00
3.27991e+02,3.14312e-02,3.03228e-02,-2.88086e-01,0.00000e+00
3.27927e+02,3.15185e-02,3.04101e-02,-2.88086e-01,0.00000e+00
3.27864e+02,3.16058e-02,3.04974e-02,-2.88086e-01,0.00000e+00
3.27801e+02,3.16931e-02,3.05847e-02,-2.88086e-01,0.00000e+00
3.27737e+02,3.17804e-02,3.06720e-02,-2.88086e-01,0.00000e+00
3.27674e+02,3.18677e-02,3.07593e-02,-2.88086e-01,0.00000e+00
3.27611e+02,3.19550e-02,3.08466e-02,-2.88086e-01,0.00000e+00
3.27547e+02,3.20424e-02,3.09339e-02,-2.88086e-01,0.00000e+00
3.27484e+02,3.21297e-02,3.10212e-02,-2.88086e-01,0.00000e+00
3.27421e+02,3.22170e-02,3.11086e-02,-2.88086e-01,0.00000e+00
3.27357e+02,3.23043e-02,3.11959e-02,-2.88086e-01,0.00000e+00
3.27294e+02,3.23916e-02,3.12832e-02,-2.88086e-01,0.00000e+00
3.27231e+02,3.24789e-02,3.13705e-02,-2.88086e-01,0.00000e+00
3.27169e+02,3.25662e-02,3.14578e-02,-2.88086e-01,0.00000e+00
3.27108e+02,3.26535e-02,3.15451e-02,-2.88086e-01,0.00000e+00
3.27048e+02,3.27408e-02,3.16324e-02,-2.88086e-01,0.00000e+00
3.26987e+02,3.28281e-02,3.17197e-02,-2.88086e-01,0.00000e+00
3.26926e+02,3.29154e-02,3.18070e-02,-2.88086e-01,0.00000e+00
3.26865e+02,3.30028e-02,3.18943e-02,-2.88086e-01,0.00000e+00
3.26804e+02,3.30901e-02,3.19816e-02,-2.88086e-01,0.00000e+00
3.26744e+02,3.31774e-02,3.20690e-02,-2.88086e-01,0.00000e+00
3.26683e+02,3.32647e-02,3.21563e-02,-2.88086e-01,0.00000e+00
3.26622e+02,3.33520e-02,3.22436e-02,-2.88086e-01,0.00000e+00
3.26561e+02,3.34393e-02,3.23309e-02,-2.88086e-01,0.00000e+00
3.26500e+02,3.35266e-02,3.24182e-02,-2.88086e-01,0.00000e+00
3.26440e+02,3.36139e-02,3.25055e-02,-2.88086e-01,0.00000e+00
3.26379e+02,3.37012e-02,3.25928e-02,-2.88086e-01,0.00000e+00
3.26318e+02,3.37885e-02,3.26801e-02,-2.88086e-01,0.00000e+00
3.26259e+02,3.38758e-02,3.27674e-02,-2.88086e-01,0.00000e+00
3.26201e+02,3.39632e-02,3.28547e-02,-2.88086e-01,0.00000e+00
3.26143e+02,3.40505e-02,3.29420e-02,-2.88086e-01,0.00000e+00
3.26084e+02,3.41378e-02,3.30294e-02,-2.88086e-01,0.00000e+00
3.26026e+02,3.42251e-02,3.31167e-02,-2.88086e-01,0.00000e+00
3.25967e+02,3.43124e-02,3.32040e-02,-2.88086e-01,0.00000e+00
3.25909e+02,3.43997e-02,3.32913e-02,-2.88086e-01,0.00000e+00
3.25851e+02,3.44870e-02,3.33786e-02,-2.88086e-01,0.00000e+00
3.25792e+02,3.45743e-02,3.34659e-02,-2.88086e-01,0.00000e+00
3.25734e+02,3.46616e-02,3.35532e-02,-2.88086e-01,0.00000e+00
3.25675e+02,3.47489e-02,3.36405e-02,-2.88086e-01,0.00000e+00
3.25617e+02,3.48362e-02,3.37278e-02,-2.88086e-01,0.00000e+00
3.25559e+02,3.49235e-02,3.38151e-02,-2.88086e-01,0.00000e+00
3.25500e+02,3.50109e-02,3.39024e-02,-2.88086e-01,0.00000e+00
3.25442e+02,3.50982e-02,3.39897e-02,-2.88086e-01,0.00000e+00
3.25385e+02,3.51855e-02,3.40771e-02,-2.88086e-01,0.00000e+00
3.25329e+02,3.52728e-02,3.41644e-02,-2.88086e-01,0.00000e+00
3.25272e+02,3.53601e-02,3.42517e-02,-2.88086e-01,0.00000e+00
3.25216e+02,3.54474e-02,3.43390e-02,-2.88086e-01,0.00000e+00
3.25160e+02,3.55347e-02,3.44263e-02,-2.88086e-01,0.00000e+00
3.25104e+02,3.56220e-02,3.45136e-02,-2.88086e-01,0.00000e+00
3.25048e+02,3.57093e-02,3.46009e-02,-2.88086e-01,0.00000e+00
3.24992e+02,3.57966e-02,3.46882e-02,-2.88086e-01,0.00000e+00
3.24935e+02,3.58839e-02,3.47755e-02,-2.88086e-01,0.00000e+00
3.24879e+02,3.59713e-02,3.48628e-02,-2.88086e-01,0.00000e+00
3.24823e+02,3.60586e-02,3.49501e-02,-2.88086e-01,0.00000e+00
3.24767e+02,3.61459e-02,3.50375e-02,-2.88086e-01,0.00000e+00
3.24711e+02,3.62332e-02,3.51248e-02,-2.88086e-01,0.00000e+00
3.24655e+02,3.63205e-02,3.52121e-02,-2.88086e-01,0.00000e+00
3.24598e+02,3.64078e-02,3.52994e-02,-2.88086e-01,0.00000e+00
3.24543e+02,3.64951e-02,3.53867e-02,-2.88086e-01,0.00000e+00
3.24489e+02,3.65824e-02,3.54740e-02,-2.88086e-01,0.00000e+00
3.24435e+02,3.66697e-02,3.55613e-02,-2.88086e-01,0.00000e+00
3.24381e+02,3.67570e-02,3.56486e-02,-2.88086e-01,0.00000e+00
3.24327e+02,3.68443e-02,3.57359e-02,-2.88086e-01,0.00000e+00
3.24273e+02,3.69317e-02,3.58232e-02,-2.88086e-01,0.00000e+00
3.24219e+02,3.70190e-02,3.59105e-02,-2.88086e-01,0.00000e+00
3.24165e+02,3.71063e-02,3.59979e-02,-2.88086e-01,0.00000e+00
3.24110e+02,3.71936e-02,3.60852e-02,-2.88086e-01,0.00000e+00
3.24056e+02,3.72809e-02,3.61725e-02,-2.88086e-01,0.00000e+00
3.24002e+02,3.73682e-02,3.62598e-02,-2.88086e-01,0.00000e+00
3.23948e+02,3.74555e-02,3.63471e-02,-2.88086e-01,0.00000e+00
3.23894e+02,3.75428e-02,3.64344e-02,-2.88086e-01,0.00000e+00
3.23840e+02,3.76301e-02,3.65217e-02,-2.88086e-01,0.00000e+00
3.23786e+02,3.77174e-02,3.66090e-02,-2.88086e-01,0.00000e+00
3.23733e+02,3.78047e-02,3.66963e-02,-2.88086e-01,0.00000e+00
3.23681e+02,3.78921e-02,3.67836e-02,-2.88086e-01,0.00000e+00
3.23628e+02,3.79794e-02,3.68709e-02,-2.88086e-01,0.00000e+00
3.23576e+02,3.80667e-02,3.69583e-02,-2.88086e-01,0.00000e+00
3.23524e+02,3.81540e-02,3.70456e-02,-2.88086e-01,0.00000e+00
3.23472e+02,3.82413e-02,3.71329e-02,-2.88086e-01,0.00000e+00
3.23419e+02,3.83286e-02,3.72202e-02,-2.88086e-01,0.00000e+00
3.23367e+02,3.84159e-02,3.73075e-02,-2.88086e-01,0.00000e+00
3.23315e+02,3.85032e-02,3.73948e-02,-2.88086e-01,0.00000e+00
3.23263e+02,3.85905e-02,3.74821e-02,-2.88086e-01,0.00000e+00
3.23211e+02,3.86778e-02,3.75694e-02,-2.88086e-01,0.00000e+00
3.23158e+02,3.87651e-02,3.76567e-02,-2.88086e-01,0.00000e+00
3.23106e+02,3.88524e-02,3.77440e-02,-2.88086e-01,0.00000e+00
3.23054e+02,3.89398e-02,3.78313e-02,-2.88086e-01,0.00000e+00
3.23002e+02,3.90271e-02,3.79186e-02,-2.88086e-01,0.00000e+00
3.22951e+02,3.91144e-02,3.80060e-02,-2.88086e-01,0.00000e+00
3.22900e+02,3.92017e-02,3.80933e-02,-2.88086e-01,0.00000e+00
3.22850e+02,3.92890e-02,3.81806e-02,-2.88086e-01,0.00000e+00
3.22799e+02,3.93763e-02,3.82679e-02,-2.88086e-01,0.00000e+00
3.22749e+02,3.94636e-02,3.83552e-02,-2.88086e-01,0.00000e+00
3.22698e+02,3.95509e-02,3.84425e-02,-2.88086e-01,0.00000e+00
3.22648e+02,3.96382e-02,3.85298e-02,-2.88086e-01,0.00000e+00
3.22597e+02,3.97255e-02,3.86171e-02,-2.88086e-01,0.00000e+00
3.22547e+02,3.98128e-02,3.87044e-02,-2.88086e-01,0.00000e+00
3.22497e+02,3.99002e-02,3.87917e-02,-2.88086e-01,0.00000e+00
3.22446e+02,3.99875e-02,3.88790e-02,-2.88086e-01,0.00000e+00
3.22396e+02,4.00748e-02,3.89664e-02,-2.88086e-01,0.00000e+00
3.22345e+02,4.01621e-02,3.90537e-02,-2.88086e-01,0.00000e+00
3.22295e+02,4.02494e-02,3.91410e-02,-2.88086e-01,0.00000e+00
3.22244e+02,4.03367e-02,3.92283e-02,-2.88086e-01,0.00000e+00
3.22195e+02,4.04240e-02,3.93156e-02,-2.88086e-01,0.00000e+00
3.22146e+02,4.05113e-02,3.94029e-02,-2.88086e-01,0.00000e+00
3.22098e+02,4.05986e-02,3.94902e-02,-2.88086e-01,0.00000e+00
3.22049e+02,4.06859e-02,3.95775e-02,-2.88086e-01,0.00000e+00
3.22000e+02,4.07732e-02,3.96648e-02,-2.88086e-01,0.00000e+00
3.21951e+02,4.08606e-02,3.97521e-02,-2.88086e-01,0.00000e+00
3.21902e+02,4.09479e-02,3.98394e-02,-2.88086e-01,0.00000e+00
3.21854e+02,4.10352e-02,3.99268e-02,-2.88086e-01,0.00000e+00
3.21805e+02,4.11225e-02,4.00141e-02,-2.88086e-01,0.00000e+00
3.21756e+02,4.12098e-02,4.01014e-02,-2.88086e-01,0.00000e+00
3.21707e+02,4.12971e-02,4.01887e-02,-2.88086e-01,0.00000e+00
3.21658e+02,4.13844e-02,4.02760e-02,-2.88086e-01,0.00000e+00
3.21609e+02,4.14717e-02,4.03633e-02,-2.88086e-01,0.00000e+00
3.21561e+02,4.15590e-02,4.04506e-02,-2.88086e-01,0.00000e+00
3.21512e+02,4.16463e-02,4.05379e-02,-2.88086e-01,0.00000e+00
3.21465e+02,4.17336e-02,4.06252e-02,-2.88086e-01,0.00000e+00
3.21417e+02,4.18210e-02,4.07125e-02,-2.88086e-01,0.00000e+00
3.21370e+02,4.19083e-02,4.07998e-02,-2.88086e-01,0.00000e+00
3.21323e+02,4.19956e-02,4.08872e-02,-2.88086e-01,0.00000e+00
3.21276e+02,4.20829e-02,4.09745e-02,-2.88086e-01,0.00000e+00
3.21228e+02,4.21702e-02,4.10618e-02,-2.88086e-01,0.00000e+00
3.21181e+02,4.22575e-02,4.11491e-02,-2.88086e-01,0.00000e+00
3.21134e+02,4.23448e-02,4.12364e-02,-2.88086e-01,0.00000e+00
3.21086e+02,4.24321e-02,4.13237e-02,-2.88086e-01,0.00000e+00
3.21039e+02,4.25194e-02,4.14110e-02,-2.88086e-01,0.00000e+00
3.20992e+02,4.26067e-02,4.14983e-02,-2.88086e-01,0.00000e+00
3.20945e+02,4.26940e-02,4.15856e-02,-2.88086e-01,0.00000e+00
3.20897e+02,4.27813e-02,4.16729e-02,-2.88086e-01,0.00000e+00
3.20850e+02,4.28687e-02,4.17602e-02,-2.88086e-01,0.00000e+00
3.20803e+02,4.29560e-02,4.18475e-02,-2.88086e-01,0.00000e+00
3.20757e+02,4.30433e-02,4.19349e-02,-2.88086e-01,0.00000e+00
3.20711e+02,4.31306e-02,4.20222e-02,-2.88086e-01,0.00000e+00
3.20666e+02,4.32179e-02,4.21095e-02,-2.88086e-01,0.00000e+00
3.20620e+02,4.33052e-02,4.21968e-02,-2.88086e-01,0.00000e+00
3.20574e+02,4.33925e-02,4.22841e-02,-2.88086e-01,0.00000e+00
3.20528e+02,4.34798e-02,4.23714e-02,-2.88086e-01,0.00000e+00
3.20482e+02,4.35671e-02,4.24587e-02,-2.88086e-01,0.00000e+00
3.20436e+02,4.36544e-02,4.25460e-02,-2.88086e-01,0.00000e+00
3.20391e+02,4.37417e-02,4.26333e-02,-2.88086e-01,0.00000e+00
3.20345e+02,4.38291e-02,4.27206e-02,-2.88086e-01,0.00000e+00
3.20299e+02,4.39164e-02,4.28079e-02,-2.88086e-01,0.00000e+00
3.20253e+02,4.40037e-02,4.28953e-02,-2.88086e-01,0.00000e+00
3.20207e+02,4.40910e-02,4.29826e-02,-2.88086e-01,0.00000e+00
3.20162e+02,4.41783e-02,4.30699e-02,-2.88086e-01,0.00000e+00
3.20116e+02,4.42656e-02,4.31572e-02,-2.88086e-01,0.00000e+00
3.20072e+02,4.43529e-02,4.32445e-02,-2.88086e-01,0.00000e+00
3.20027e+02,4.44402e-02,4.33318e-02,-2.88086e-01,0.00000e+00
3.19983e+02,4.45275e-02,4.34191e-02,-2.88086e-01,0.00000e+00
3.19938e+02,4.46148e-02,4.35064e-02,-2.88086e-01,0.00000e+00
3.19894e+02,4.47021e-02,4.35937e-02,-2.88086e-01,0.00000e+00
3.19849e+02,4.47895e-02,4.36810e-02,-2.88086e-01,0.00000e+00
3.19805e+02,4.48768e-02,4.37683e-02,-2.88086e-01,0.00000e+00
3.19760e+02,4.49641e-02,4.38557e-02,-2.88086e-01,0.00000e+00
3.19716e+02,4.50514e-02,4.39430e-02,-2.88086e-01,0.00000e+00
3.19672e+02,4.51387e-02,4.40303e-02,-2.88086e-01,0.00000e+00
3.19627e+02,4.52260e-02,4.41176e-02,-2.88086e-01,0.00000e+00
3.19583e+02,4.53133e-02,4.42049e-02,-2.88086e-01,0.00000e+00
3.19538e+02,4.54006e-02,4.42922e-02,-2.88086e-01,0.00000e+00
3.19494e+02,4.54879e-02,4.43795e-02,-2.88086e-01,0.00000e+00
3.19450e+02,4.55752e-02,4.44668e-02,-2.88086e-01,0.00000e+00
3.19407e+02,4.56625e-02,4.45541e-02,-2.88086e-01,0.00000e+00
3.19364e+02,4.57499e-02,4.46414e-02,-2.88086e-01,0.00000e+00
3.19320e+02,4.58372e-02,4.47287e-02,-2.88086e-01,0.00000e+00
3.19277e+02,4.59245e-02,4.48160e-02,-2.88086e-01,0.00000e+00
3.19234e+02,4.60118e-02,4.49034e-02,-2.88086e-01,0.00000e+00
3.19191e+02,4.60991e-02,4.49907e-02,-2.88086e-01,0.00000e+00
3.19148e+02,4.61864e-02,4.50780e-02,-2.88086e-01,0.00000e+00
3.19105e+02,4.62737e-02,4.51653e-02,-2.88086e-01,0.00000e+00
3.19062e+02,4.63610e-02,4.52526e-02,-2.88086e-01,0.00000e+00
3.19018e+02,4.64483e-02,4.53399e-02,-2.88086e-01,0.00000e+00
3.18975e+02,4.65356e-02,4.54272e-02,-2.88086e-01,0.00000e+00
3.18932e+02,4.66229e-02,4.55145e-02,-2.88086e-01,0.00000e+00
3.18889e+02,4.67102e-02,4.56018e-02,-2.88086e-01,0.00000e+00
3.18846e+02,4.67976e-02,4.56891e-02,-2.88086e-01,0.00000e+00
3.18803e+02,4.68849e-02,4.57764e-02,-2.88086e-01,0.00000e+00
3.18761e+02,4.69722e-02,4.58638e-02,-2.88086e-01,0.00000e+00
3.18719e+02,4.70595e-02,4.59511e-02,-2.88086e-01,0.00000e+00
3.18677e+02,4.71468e-02,4.60384e-02,-2.88086e-01,0.00000e+00
3.18635e+02,4.72341e-02,4.61257e-02,-2.88086e-01,0.00000e+00
3.18593e+02,4.73214e-02,4.62130e-02,-2.88086e-01,0.00000e+00
3.18552e+02,4.74087e-02,4.63003e-02,-2.88086e-01,0.00000e+00
3.18510e+02,4.74960e-02,4.63876e-02,-2.88086e-01,0.00000e+00
3.18468e+02,4.75833e-02,4.64749e-02,-2.88086e-01,0.00000e+00
3.18426e+02,4.76706e-02,4.65622e-02,-2.88086e-01,0.00000e+00
3.18384e+02,4.77580e-02,4.66495e-02,-2.88086e-01,0.00000e+00
3.18342e+02,4.78453e-02,4.67368e-02,-2.88086e-01,0.00000e+00
3.18300e+02,4.79326e-02,4.68242e-02,-2.88086e-01,0.00000e+00
3.18259e+02,4.80199e-02,4.69115e-02,-2.88086e-01,0.00000e+00
3.18217e+02,4.81072e-02,4.69988e-02,-2.88086e-01,0.00000e+00
3.18175e+02,4.81945e-02,4.70861e-02,-2.88086e-01,0.00000e+00
3.18133e+02,4.82818e-02,4.71734e-02,-2.88086e-01,0.00000e+00
3.18092e+02,4.83691e-02,4.72607e-02,-2.88086e-01,0.00000e+00
3.18052e+02,4.84564e-02,4.73480e-02,-2.88086e-01,0.00000e+00
3.18011e+02,4.85437e-02,4.74353e-02,-2.88086e-01,0.00000e+00
3.17970e+02,4.86310e-02,4.75226e-02,-2.88086e-01,0.00000e+00
3.17930e+02,4.87184e-02,4.76099e-02,-2.88086e-01,0.00000e+00
3.17889e+02,4.88057e-02,4.76972e-02,-2.88086e-01,0.00000e+00
3.17848e+02,4.88930e-02,4.77846e-02,-2.88086e-01,0.00000e+00
3.17808e+02,4.89803e-02,4.78719e-02,-2.88086e-01,0.00000e+00
3.17767e+02,4.90676e-02,4.79592e-02,-2.88086e-01,0.00000e+00
3.17727e+02,4.91549e-02,4.80465e-02,-2.88086e-01,0.00000e+00
3.17686e+02,4.92422e-02,4.81338e-02,-2.88086e-01,0.00000e+00
3.17645e+02,4.93295e-02,4.82211e-02,-2.88086e-01,0.00000e+00
3.17605e+02,4.94168e-02,4.83084e-02,-2.88086e-01,0.00000e+00
3.17564e+02,4.95041e-02,4.83957e-02,-2.88086e-01,0.00000e+00
3.17523e+02,4.95914e-02,4.84830e-02,-2.88086e-01,0.00000e+00
3.17483e+02,4.96788e-02,4.85703e-02,-2.88086e-01,0.00000e+00
3.17443e+02,4.97661e-02,4.86576e-02,-2.88086e-01,0.00000e+00
3.17404e+02,4.98534e-02,4.87449e-02,-2.88086e-01,0.00000e+00
3.17364e+02,4.99407e-02,4.88323e-02,-2.88086e-01,0.00000e+00
3.17325e+02,5.00280e-02,4.89196e-02,-2.88086e-01,0.00000e+00
3.17285e+02,5.01153e-02,4.90069e-02,-2.88086e-01,0.00000e+00
3.17246e+02,5.02026e-02,4.90942e-02,-2.88086e-01,0.00000e+00
3.17206e+02,5.02899e-02,4.91815e-02,-2.88086e-01,0.00000e+00
3.17167e+02,5.03772e-02,4.92688e-02,-2.88086e-01,0.00000e+00
3.17127e+02,5.04645e-02,4.93561e-02,-2.88086e-01,0.00000e+00
3.17088e+02,5.05518e-02,4.94434e-02,-2.88086e-01,0.00000e+00
3.17048e+02,5.06391e-02,4.95307e-02,-2.88086e-01,0.00000e+00
3.17009e+02,5.07265e-02,4.96180e-02,-2.88086e-01,0.00000e+00
3.16970e+02,5.08138e-02,4.97053e-02,-2.88086e-01,0.00000e+00
3.16930e+02,5.09011e-02,4.97927e-02,-2.88086e-01,0.00000e+00
3.16891e+02,5.09884e-02,4.98800e-02,-2.88086e-01,0.00000e+00
3.16851e+02,5.10757e-02,4.99673e-02,-2.88086e-01,0.00000e+00
3.16809e+02,5.11630e-02,5.00546e-02,-2.88086e-01,0.00000e+00
3.16764e+02,5.12503e-02,5.01419e-02,-2.88086e-01,0.00000e+00
3.16719e+02,5.13376e-02,5.02292e-02,-2.88086e-01,0.00000e+00
3.16675e+02,5.14249e-02,5.03165e-02,-2.88086e-01,0.00000e+00
3.16630e+02,5.15122e-02,5.04038e-02,-2.88086e-01,0.00000e+00
3.16586e+02,5.15995e-02,5.04911e-02,-2.88086e-01,0.00000e+00
3.16541e+02,5.16869e-02,5.05784e-02,-2.88086e-01,0.00000e+00
3.16497e+02,5.17742e-02,5.06657e-02,-2.88086e-01,0.00000e+00
3.16452e+02,5.18615e-02,5.07531e-02,-2.88086e-01,0.00000e+00
3.16408e+02,5.19488e-02,5.08404e-02,-2.88086e-01,0.00000e+00
3.16363e+02,5.20361e-02,5.09277e-02,-2.88086e-01,0.00000e+00
3.16319e+02,5.21234e-02,5.10150e-02,-2.88086e-01,0.00000e+00
3.16274e+02,5.22107e-02,5.11023e-02,-2.88086e-01,0.00000e+00
3.16230e+02,5.22980e-02,5.11896e-02,-2.88086e-01,0.00000e+00
3.16185e+02,5.23853e-02,5.12769e-02,-2.88086e-01,0.00000e+00
3.16141e+02,5.24726e-02,5.13642e-02,-2.88086e-01,0.00000e+00
3.16098e+02,5.25599e-02,5.14515e-02,-2.88086e-01,0.00000e+00
3.16054e+02,5.26473e-02,5.15388e-02,-2.88086e-01,0.00000e+00
3.16011e+02,5.27346e-02,5.16261e-02,-2.88086e-01,0.00000e+00
3.15968e+02,5.28219e-02,5.17134e-02,-2.88086e-01,0.00000e+00
3.15924e+02,5.29092e-02,5.18008e-02,-2.88086e-01,0.00000e+00
3.15881e+02,5.29965e-02,5.18881e-02,-2.88086e-01,0.00000e+00
3.15837e+02,5.30838e-02,5.19754e-02,-2.88086e-01,0.00000e+00
3.15794e+02,5.31711e-02,5.20627e-02,-2.88086e-01,0.00000e+00
3.15751e+02,5.32584e-02,5.21500e-02,-2.88086e-01,0.00000e+00
3.15707e+02,5.33457e-02,5.22373e-02,-2.88086e-01,0.00000e+00
3.15664e+02,5.34330e-02,5.23246e-02,-2.88086e-01,0.00000e+00
3.15620e+02,5.35203e-02,5.24119e-02,-2.88086e-01,0.00000e+00
3.15577e+02,5.36077e-02,5.24992e-02,-2.88086e-01,0.00000e+00
3.15534e+02,5.36950e-02,5.25865e-02,-2.88086e-01,0.00000e+00
3.15491e+02,5.37823e-02,5.26738e-02,-2.88086e-01,0.00000e+00
3.15448e+02,5.38696e-02,5.27612e-02,-2.88086e-01,0.00000e+00
3.15406e+02,5.39569e-02,5.28485e-02,-2.88086e-01,0.00000e+00
3.15364e+02,5.40442e-02,5.29358e-02,-2.88086e-01,0.00000e+00
3.15321e+02,5.41315e-02,5.30231e-02,-2.88086e-01,0.00000e+00
3.15279e+02,5.42188e-02,5.31104e-02,-2.88086e-01,0.00000e+00
3.15237e+02,5.43061e-02,5.31977e-02,-2.88086e-01,0.00000e+00
3.15194e+02,5.43934e-02,5.32850e-02,-2.88086e-01,0.00000e+00
3.15152e+02,5.44807e-02,5.33723e-02,-2.88086e-01,0.00000e+00
3.15110e+02,5.45680e-02,5.34596e-02,-2.88086e-01,0.00000e+00
3.15067e+02,5.46554e-02,5.35469e-02,-2.88086e-01,0.00000e+00
3.15025e+02,5.47427e-02,5.36342e-02,-2.88086e-01,0.00000e+00
3.14983e+02,5.48300e-02,5.37216e-02,-2.88086e-01,0.00000e+00
3.14941e+02,5.49173e-02,5.38089e-02,-2.88086e-01,0.00000e+00
3.14898e+02,5.50046e-02,5.38962e-02,-2.88086e-01,0.00000e+00
3.14857e+02,5.50919e-02,5.39835e-02,-2.88086e-01,0.00000e+00
3.14815e+02,5.51792e-02,5.40708e-02,-2.88086e-01,0.00000e+00
3.14774e+02,5.52665e-02,5.41581e-02,-2.88086e-01,0.00000e+00
3.14733e+02,5.53538e-02,5.42454e-02,-2.88086e-01,0.00000e+00
3.14691e+02,5.54411e-02,5.43327e-02,-2.88086e-01,0.00000e+00
3.14650e+02,5.55284e-02,5.44200e-02,-2.88086e-01,0.00000e+00
3.14609e+02,5.56158e-02,5.45073e-02,-2.88086e-01,0.00000e+00
3.14568e+02,5.57031e-02,5.45946e-02,-2.88086e-01,0.00000e+00
3.14526e+02,5.57904e-02,5.46819e-02,-2.88086e-01,0.00000e+00
3.14485e+02,5.58777e-02,5.47693e-02,-2.88086e-01,0.00000e+00
3.14444e+02,5.59650e-02,5.48566e-02,-2.88086e-01,0.00000e+00
3.14403e+02,5.60523e-02,5.49439e-02,-2.88086e-01,0.00000e+00
3.14361e+02,5.61396e-02,5.50312e-02,-2.88086e-01,0.00000e+00
3.14320e+02,5.62269e-02,5.51185e-02,-2.88086e-01,0.00000e+00
3.14279e+02,5.63142e-02,5.52058e-02,-2.88086e-01,0.00000e+00
3.14237e+02,5.64015e-02,5.52931e-02,-2.88086e-01,0.00000e+00
3.14197e+02,5.64888e-02,5.53804e-02,-2.88086e-01,0.00000e+00
3.14157e+02,5.65762e-02,5.54677e-02,-2.88086e-01,0.00000e+00
3.14116e+02,5.66635e-02,5.55550e-02,-2.88086e-01,0.00000e+00
3.14076e+02,5.67508e-02,5.56423e-02,-2.88086e-01,0.00000e+00
3.14036e+02,5.68381e-02,5.57297e-02,-2.88086e-01,0.00000e+00
3.13995e+02,5.69254e-02,5.58170e-02,-2.88086e-01,0.00000e+00
3.13955e+02,5.70127e-02,5.59043e-02,-2.88086e-01,0.00000e+00
3.13915e+02,5.71000e-02,5.59916e-02,-2.88086e-01,0.00000e+00
3.13874e+02,5.71873e-02,5.60789e-02,-2.88086e-01,0.00000e+00
3.13834e+02,5.72746e-02,5.61662e-02,-2.88086e-01,0.00000e+00
3.13794e+02,5.73619e-02,5.62535e-02,-2.88086e-01,0.00000e+00
3.13754e+02,5.74492e-02,5.63408e-02,-2.88086e-01,0.00000e+00
3.13713e+02,5.75365e-02,5.64281e-02,-2.88086e-01,0.00000e+00
3.13674e+02,5.76239e-02,5.65154e-02,-2.88086e-01,0.00000e+00
3.13634e+02,5.77112e-02,5.66027e-02,-2.88086e-01,0.00000e+00
3.13594e+02,5.77985e-02,5.66901e-02,-2.88086e-01,0.00000e+00
3.13555e+02,5.78858e-02,5.67774e-02,-2.88086e-01,0.00000e+00
3.13515e+02,5.79731e-02,5.68647e-02,-2.88086e-01,0.00000e+00
3.13475e+02,5.80604e-02,5.69520e-02,-2.88086e-01,0.00000e+00
3.13436e+02,5.81477e-02,5.70393e-02,-2.88086e-01,0.00000e+00
3.13396e+02,5.82350e-02,5.71266e-02,-2.88086e-01,0.00000e+00
3.13356e+02,5.83223e-02,5.72139e-02,-2.88086e-01,0.00000e+00
3.13317e+02,5.84096e-02,5.73012e-02,-2.88086e-01,0.00000e+00
3.13278e+02,5.84969e-02,5.73885e-02,-2.88086e-01,0.00000e+00
3.13239e+02,5.85843e-02,5.74758e-02,-2.88086e-01,0.00000e+00
3.13200e+02,5.86716e-02,5.75631e-02,-2.88086e-01,0.00000e+00
3.13161e+02,5.87589e-02,5.76505e-02,-2.88086e-01,0.00000e+00
3.13122e+02,5.88462e-02,5.77378e-02,-2.88086e-01,0.00000e+00
3.13083e+02,5.89335e-02,5.78251e-02,-2.88086e-01,0.00000e+00
3.13044e+02,5.90208e-02,5.79124e-02,-2.88086e-01,0.00000e+00
3.13005e+02,5.91081e-02,5.79997e-02,-2.88086e-01,0.00000e+00
3.12966e+02,5.91954e-02,5.80870e-02,-2.88086e-01,0.00000e+00
3.12927e+02,5.92827e-02,5.81743e-02,-2.88086e-01,0.00000e+00
3.12888e+02,5.93700e-02,5.82616e-02,-2.88086e-01,0.00000e+00
